ID,lon,lat,datetime
1,-143.7942219,31.04499127,3/12/03 4:00
1,-143.7564489,31.0409075,3/12/03 16:00
1,-143.7475685,31.04103242,3/12/03 18:21
1,-143.7069458,31.04516763,3/13/03 4:00
1,-143.6575867,31.0524485,3/13/03 16:00
1,-143.6263727,31.05248988,3/14/03 4:00
1,-143.6324057,31.03458153,3/14/03 16:00
1,-143.6413304,31.02664352,3/14/03 18:47
1,-143.6933832,30.98923865,3/15/03 4:00
1,-143.8005472,30.92407501,3/15/03 16:00
1,-143.9333415,30.8546598,3/16/03 4:00
1,-144.0726275,30.79632976,3/16/03 16:00
1,-144.1996509,30.76504006,3/17/03 4:00
1,-144.2542653,30.76516215,3/17/03 10:13
1,-144.2955976,30.77759935,3/17/03 16:00
1,-144.3565893,30.83479773,3/18/03 4:00
1,-144.394265,30.920542,3/18/03 16:00
1,-144.419711,31.01948599,3/19/03 4:00
1,-144.4345798,31.08381493,3/19/03 11:47
1,-144.443177,31.11713514,3/19/03 16:00
1,-144.4687894,31.2055199,3/20/03 4:00
1,-144.4919228,31.2859504,3/20/03 16:00
1,-144.507093,31.36005869,3/21/03 4:00
1,-144.5099193,31.40316841,3/21/03 11:24
1,-144.5084785,31.42912683,3/21/03 16:00
1,-144.4952149,31.49508545,3/22/03 4:00
1,-144.4734116,31.56096942,3/22/03 16:00
1,-144.470025,31.57038254,3/22/03 17:41
1,-144.4491937,31.62935437,3/23/03 4:00
1,-144.4283217,31.6995739,3/23/03 16:00
1,-144.4166705,31.76978284,3/24/03 4:00
1,-144.4206607,31.83812426,3/24/03 16:00
1,-144.4241196,31.85194742,3/24/03 18:30
1,-144.4464268,31.90315516,3/25/03 4:00
1,-144.4921578,31.96729527,3/25/03 16:00
1,-144.5529946,32.03477928,3/26/03 4:00
1,-144.6249504,32.11005976,3/26/03 16:00
1,-144.704696,32.19806441,3/27/03 4:00
1,-144.7521219,32.25555599,3/27/03 10:47
1,-144.7580071,32.2630655,3/27/03 11:37
1,-144.786979,32.30296114,3/27/03 16:00
1,-144.8550183,32.41213758,3/28/03 4:00
1,-144.9231587,32.51429038,3/28/03 16:00
1,-144.939096,32.53358804,3/28/03 18:28
1,-144.9996217,32.59600166,3/29/03 2:37
1,-145.0111846,32.6074912,3/29/03 4:00
1,-145.1275605,32.7190886,3/29/03 16:00
1,-145.272687,32.82907172,3/30/03 4:00
1,-145.4477921,32.9043449,3/30/03 16:00
1,-145.4678605,32.90879804,3/30/03 17:15
1,-145.617907,32.92386986,3/31/03 2:19
1,-145.617952,32.92387208,3/31/03 2:19
1,-145.6448745,32.92518381,3/31/03 4:00
1,-145.751857,32.93182158,3/31/03 11:00
1,-145.8248429,32.93995221,3/31/03 16:00
1,-145.9803297,32.96926075,4/1/03 4:00
1,-146.0856787,33.00333895,4/1/03 16:00
1,-146.0991531,33.01036129,4/1/03 18:38
1,-146.1258258,33.03251829,4/2/03 4:00
1,-146.1507753,33.04561376,4/2/03 10:08
